P_act	clock	flow	inj	status	vol	watch
499.9	20220820 075003	0.05302	False	RUN LOCAL	80.7926	5882.0914969444275
499.9	20220820 075003	0.0511	False	RUN LOCAL	False	5882.6737468242645
499.9	20220820 075004	0.04941	False	RUN LOCAL	80.7918	5883.256812095642
499.9	20220820 075005	0.05135	False	RUN LOCAL	80.7913	5883.836179971695
500.0	20220820 075005	0.05252	False	RUN LOCAL	80.7907	5884.395258903503
499.9	20220820 075006	0.05132	False	RUN LOCAL	80.7903	5884.908205986023
499.9	20220820 075006	0.05132	False	RUN LOCAL	80.7898	5885.400397062302
499.9	20220820 075007	0.0533	False	RUN LOCAL	80.7894	5886.020388126373
499.9	20220820 075007	0.05233	False	RUN LOCAL	80.7888	5886.54039978981
499.9	20220820 075008	0.05129	False	RUN LOCAL	80.7884	5887.0419771671295
499.9	20220820 075008	0.05164	False	RUN LOCAL	80.788	5887.56017780304
499.9	20220820 075009	0.05022	False	RUN LOCAL	80.7876	5888.123672008514
499.9	20220820 075009	0.05225	False	RUN LOCAL	80.787	5888.618230104446
499.9	20220820 075010	0.0523	False	RUN LOCAL	80.7866	5889.054177045822
499.9	20220820 075010	0.05243	False	RUN LOCAL	80.7862	5889.599224090576
499.9	20220820 075011	0.05294	False	RUN LOCAL	80.7857	5890.013871908188
500.0	20220820 075011	0.05199	False	RUN LOCAL	80.7854	5890.535382986069
499.9	20220820 075012	0.0485	False	RUN LOCAL	False	5891.005722761154
499.9	20220820 075012	0.0485	False	RUN LOCAL	80.7846	5891.56312918663
500.4	20220820 075013	0.04366	False	RUN LOCAL	80.7848	5892.069880962372
500.2	20220820 075013	0.00842	False	RUN LOCAL	80.7863	5892.601301908493
499.9	20220820 075014	0.00314	False	RUN LOCAL	80.7864	5893.105805158615
499.7	20220820 075014	0.01327	False	RUN LOCAL	80.7855	5893.639706850052
499.6	20220820 075015	0.0393	False	RUN LOCAL	80.7838	5894.173848152161
499.8	20220820 075015	0.06063	False	RUN LOCAL	80.7823	5894.759482860565
499.8	20220820 075016	0.07176	False	RUN LOCAL	80.7814	5895.280875921249
500.0	20220820 075017	0.07176	False	RUN LOCAL	80.7808	5895.803088903427
499.9	20220820 075017	0.06601	False	RUN LOCAL	80.7804	5896.344449996948
499.9	20220820 075018	0.0646	False	RUN LOCAL	80.7798	5896.924808979034
499.9	20220820 075018	0.0646	False	RUN LOCAL	80.7793	5897.403826951981
499.9	20220820 075019	0.0646	False	RUN LOCAL	80.7788	5897.879085063934
500.0	20220820 075019	0.05595	False	RUN LOCAL	80.7786	5898.452440977097
499.8	20220820 075020	0.05035	False	RUN LOCAL	80.7785	5899.074247837067
499.9	20220820 075020	0.05904	False	RUN LOCAL	80.7775	5899.66387295723
500.0	20220820 075021	0.05901	False	RUN LOCAL	80.7768	5900.232237100601
499.8	20220820 075021	0.05822	False	RUN LOCAL	80.7764	5900.756848812103
499.9	20220820 075022	0.06059	False	RUN LOCAL	80.7758	5901.254518985748
499.9	20220820 075023	0.05676	False	RUN LOCAL	80.7754	5901.799686908722
499.9	20220820 075023	0.05633	False	RUN LOCAL	80.775	5902.4545929431915
499.9	20220820 075024	0.05633	False	RUN LOCAL	80.7744	5902.8912971019745
500.2	20220820 075024	0.0529	False	RUN LOCAL	80.7741	5903.424185991287
499.8	20220820 075025	0.04504	False	RUN LOCAL	80.7741	5903.898328065872
499.9	20220820 075025	0.05088	False	RUN LOCAL	False	5904.423271894455
499.9	20220820 075026	0.05204	False	RUN LOCAL	80.7729	5904.888859987259
500.0	20220820 075026	0.04848	False	RUN LOCAL	80.7726	5905.469666004181
499.9	20220820 075027	0.04803	False	RUN LOCAL	80.7722	5906.128124952316
499.9	20220820 075027	0.05191	False	RUN LOCAL	80.7715	5906.669224977493
499.9	20220820 075028	0.05185	False	RUN LOCAL	80.771	5907.175227880478
500.1	20220820 075028	0.05119	False	RUN LOCAL	False	5907.719163894653
499.8	20220820 075029	0.04418	False	RUN LOCAL	80.7704	5908.262016057968
499.9	20220820 075029	0.04418	False	RUN LOCAL	80.7694	5908.769123077393
499.9	20220820 075030	0.04418	False	RUN LOCAL	80.769	5909.2974689006805
499.9	20220820 075031	0.04418	False	RUN LOCAL	80.7685	5909.810250997543
499.9	20220820 075031	0.0534	False	RUN LOCAL	80.7682	5910.278620958328
499.9	20220820 075032	0.05429	False	RUN LOCAL	80.7677	5910.90439081192
499.9	20220820 075032	0.05307	False	RUN LOCAL	False	5911.434674978256
499.9	20220820 075033	0.05358	False	RUN LOCAL	80.7667	5911.951387882233
499.9	20220820 075033	0.05505	False	RUN LOCAL	False	5912.528836965561
499.9	20220820 075034	0.05218	False	RUN LOCAL	80.7658	5913.066077947617
499.9	20220820 075034	0.04749	False	RUN LOCAL	80.7656	5913.597404956818
499.9	20220820 075035	0.05349	False	RUN LOCAL	80.7648	5914.138464927673
499.9	20220820 075035	0.05491	False	RUN LOCAL	80.7643	5914.704004764557
499.9	20220820 075036	0.05304	False	RUN LOCAL	80.7639	5915.172040939331
499.9	20220820 075037	0.05317	False	RUN LOCAL	False	5915.789790868759
500.1	20220820 075037	0.04633	False	RUN LOCAL	80.7631	5916.32346701622
499.8	20220820 075038	0.04683	False	RUN LOCAL	80.7629	5916.880851984024
499.9	20220820 075038	0.05	False	RUN LOCAL	80.7622	5917.405719041824
499.9	20220820 075039	0.05258	False	RUN LOCAL	False	5917.952446937561
499.9	20220820 075039	0.05173	False	RUN LOCAL	80.7611	5918.467446088791
500.0	20220820 075040	0.05335	False	RUN LOCAL	80.7607	5918.978085041046
499.8	20220820 075040	0.05247	False	RUN LOCAL	80.7602	5919.51025891304
499.9	20220820 075041	0.05247	False	RUN LOCAL	80.7597	5920.051838874817
500.0	20220820 075041	0.0536	False	RUN LOCAL	80.7592	5920.597685098648
499.9	20220820 075042	0.05231	False	RUN LOCAL	80.7588	5921.117183923721
499.9	20220820 075042	0.05151	False	RUN LOCAL	80.7584	5921.563598155975
499.9	20220820 075043	0.05265	False	RUN LOCAL	80.758	5922.15242099762
500.0	20220820 075043	0.05261	False	RUN LOCAL	80.7574	5922.716178894043
500.0	20220820 075044	0.0516	False	RUN LOCAL	80.757	5923.213230133057
499.9	20220820 075044	0.05057	False	RUN LOCAL	80.7566	5923.740701913834
499.9	20220820 075045	0.05107	False	RUN LOCAL	80.7562	5924.329269886017
500.0	20220820 075046	0.05107	False	RUN LOCAL	80.7556	5924.855187892914
499.8	20220820 075046	0.05105	False	RUN LOCAL	80.7553	5925.377599954605
499.9	20220820 075047	0.05105	False	RUN LOCAL	80.7548	5925.997185945511
499.9	20220820 075047	0.05066	False	RUN LOCAL	80.7543	5926.531611919403
499.9	20220820 075048	0.04885	False	RUN LOCAL	80.7539	5927.1352961063385
499.8	20220820 075048	0.04934	False	RUN LOCAL	80.7534	5927.558385848999
499.9	20220820 075049	0.05182	False	RUN LOCAL	80.7529	5927.992063045502
500.0	20220820 075049	0.04738	False	RUN LOCAL	80.7528	5928.547341108322
499.9	20220820 075050	0.04421	False	RUN LOCAL	80.7525	5929.055448055267
499.9	20220820 075050	0.04551	False	RUN LOCAL	80.7521	5929.607343196869
500.0	20220820 075051	0.04849	False	RUN LOCAL	80.7515	5930.1729238033295
499.9	20220820 075051	0.04766	False	RUN LOCAL	80.7511	5930.687816858292
499.9	20220820 075052	0.04838	False	RUN LOCAL	80.7506	5931.167865991592
499.9	20220820 075052	0.04838	False	RUN LOCAL	80.7503	5931.678414106369
499.9	20220820 075053	0.05042	False	RUN LOCAL	80.7497	5932.283263921738
499.9	20220820 075054	0.05137	False	RUN LOCAL	False	5932.828264951706
499.9	20220820 075054	0.05289	False	RUN LOCAL	80.7485	5933.356347799301
500.0	20220820 075055	0.05173	False	RUN LOCAL	80.7481	5933.889857053757
499.9	20220820 075055	0.05173	False	RUN LOCAL	80.7478	5934.321855068207
500.0	20220820 075056	0.04816	False	RUN LOCAL	80.7475	5934.896713972092
499.9	20220820 075056	0.04776	False	RUN LOCAL	80.7471	5935.494415044785
499.9	20220820 075057	0.04776	False	RUN LOCAL	80.7466	5936.095543146133
499.9	20220820 075057	0.04887	False	RUN LOCAL	80.746	5936.641355037689
499.9	20220820 075058	0.05056	False	RUN LOCAL	False	5937.13808298111
499.9	20220820 075058	0.0516	False	RUN LOCAL	80.745	5937.640351057053
499.9	20220820 075059	0.0516	False	RUN LOCAL	False	5938.136337995529
500.0	20220820 075059	0.0516	False	RUN LOCAL	80.7442	5938.686125993729
499.9	20220820 075100	0.05141	False	RUN LOCAL	False	5939.148368835449
500.0	20220820 075100	0.05374	False	RUN LOCAL	80.7432	5939.655704021454
499.9	20220820 075101	0.04986	False	RUN LOCAL	80.743	5940.192888021469
500.0	20220820 075101	0.05003	False	RUN LOCAL	80.7425	5940.753129005432
499.9	20220820 075102	0.04872	False	RUN LOCAL	80.742	5941.244457960129
500.0	20220820 075103	0.05103	False	RUN LOCAL	80.7417	5941.794352769852
499.9	20220820 075103	0.05024	False	RUN LOCAL	80.7412	5942.30518913269
499.9	20220820 075104	0.05106	False	RUN LOCAL	80.7408	5942.8184361457825
499.9	20220820 075104	0.05177	False	RUN LOCAL	80.7403	5943.390955924988
500.0	20220820 075105	0.04736	False	RUN LOCAL	80.7399	5943.885869026184
500.0	20220820 075105	0.04606	False	RUN LOCAL	80.7396	5944.493192911148
500.0	20220820 075106	0.04774	False	RUN LOCAL	80.7391	5944.9812071323395
500.0	20220820 075106	0.04969	False	RUN LOCAL	80.7386	5945.5093829631805
499.9	20220820 075107	0.04908	False	RUN LOCAL	80.7382	5946.024027824402
499.9	20220820 075107	0.04913	False	RUN LOCAL	80.7378	5946.481111049652
499.9	20220820 075108	0.04913	False	RUN LOCAL	False	5946.999617099762
499.9	20220820 075108	0.04913	False	RUN LOCAL	80.7371	5947.466616153717
499.9	20220820 075109	0.04858	False	RUN LOCAL	80.7367	5948.001749038696
500.1	20220820 075109	0.04858	False	RUN LOCAL	80.7364	5948.57036280632
499.8	20220820 075110	0.04233	False	RUN LOCAL	80.7362	5949.14186000824
499.9	20220820 075110	0.04924	False	RUN LOCAL	80.7353	5949.675742864609
500.0	20220820 075111	0.05047	False	RUN LOCAL	80.7348	5950.195451974869
499.9	20220820 075111	0.0486	False	RUN LOCAL	80.7345	5950.662451982498
499.9	20220820 075112	0.04848	False	RUN LOCAL	80.7341	5951.262375831604
500.0	20220820 075113	0.04697	False	RUN LOCAL	80.7336	5951.840943813324
499.9	20220820 075113	0.04474	False	RUN LOCAL	80.7334	5952.331712961197
499.9	20220820 075114	0.04776	False	RUN LOCAL	False	5952.908340930939
499.9	20220820 075114	0.05017	False	RUN LOCAL	80.7323	5953.358325004578
500.0	20220820 075115	0.04695	False	RUN LOCAL	80.7319	5953.898332834244
499.9	20220820 075115	0.04695	False	RUN LOCAL	80.7319	5954.494513988495
499.9	20220820 075116	0.04851	False	RUN LOCAL	80.7311	5955.06227517128
499.9	20220820 075116	0.05052	False	RUN LOCAL	80.7305	5955.590445995331
499.9	20220820 075117	0.05139	False	RUN LOCAL	80.73	5956.141987085342
500.0	20220820 075117	0.04899	False	RUN LOCAL	80.7298	5956.594252109528
499.9	20220820 075118	0.0463	False	RUN LOCAL	80.7295	5957.1430950164795
499.9	20220820 075118	0.05005	False	RUN LOCAL	80.7289	5957.654706001282
499.9	20220820 075119	0.05005	False	RUN LOCAL	80.7286	5958.1981728076935
500.0	20220820 075119	0.04735	False	RUN LOCAL	80.7281	5958.669121980667
499.9	20220820 075120	0.0477	False	RUN LOCAL	80.7278	5959.081680774689
499.9	20220820 075120	0.04587	False	RUN LOCAL	80.7276	5959.586956977844
499.8	20220820 075121	0.04541	False	RUN LOCAL	80.7272	5960.041801929474
499.9	20220820 075121	0.04823	False	RUN LOCAL	80.7267	5960.586052894592
499.9	20220820 075122	0.04826	False	RUN LOCAL	80.7262	5961.079843044281
499.8	20220820 075122	0.04934	False	RUN LOCAL	80.7258	5961.6609580516815
500.0	20220820 075123	0.05313	False	RUN LOCAL	80.7251	5962.1676869392395
499.9	20220820 075123	0.05313	False	RUN LOCAL	80.7249	5962.73876786232
499.9	20220820 075124	0.04807	False	RUN LOCAL	80.7243	5963.330087900162
499.9	20220820 075125	0.05121	False	RUN LOCAL	80.7238	5963.849359750748
500.0	20220820 075125	0.04801	False	RUN LOCAL	80.7234	5964.376900196075
499.9	20220820 075126	0.04685	False	RUN LOCAL	80.7232	5964.849084854126
499.9	20220820 075126	0.04741	False	RUN LOCAL	80.7228	5965.455293893814
499.9	20220820 075127	0.04642	False	RUN LOCAL	80.7223	5966.026232004166
499.9	20220820 075127	0.0445	False	RUN LOCAL	80.722	5966.618106126785
500.0	20220820 075128	0.0445	False	RUN LOCAL	80.7213	5967.233892202377
500.0	20220820 075128	0.04517	False	RUN LOCAL	80.7211	5967.784975767136
499.9	20220820 075129	0.04517	False	RUN LOCAL	80.7207	5968.33386015892
499.9	20220820 075130	0.04517	False	RUN LOCAL	80.7202	5968.798287153244
499.9	20220820 075130	0.04535	False	RUN LOCAL	80.7198	5969.271136045456
499.9	20220820 075131	0.04577	False	RUN LOCAL	False	5969.789168834686
499.8	20220820 075131	0.04577	False	RUN LOCAL	80.7246	5970.292609930038
494.8	20220820 075132	-2.76851	False	RUN LOCAL	80.7472	5970.797338008881
489.5	20220820 075132	-2.88261	False	RUN LOCAL	False	5971.405735015869
483.5	20220820 075133	-2.90578	False	RUN LOCAL	80.801	5971.987179994583
477.3	20220820 075133	-2.9498	False	RUN LOCAL	80.8288	5972.581956148148
471.4	20220820 075134	-2.92605	False	RUN LOCAL	80.8577	5973.214998960495
464.7	20220820 075134	-2.99266	False	RUN LOCAL	80.8895	5973.677568912506
460.2	20220820 075135	-3.00424	False	RUN LOCAL	False	5974.17533493042
454.8	20220820 075135	-3.00829	False	RUN LOCAL	80.9386	5974.728510856628
449.0	20220820 075136	-3.04478	False	RUN LOCAL	80.9661	5975.316111087799
443.0	20220820 075137	-2.62406	False	RUN LOCAL	80.995	5975.810786008835
437.7	20220820 075137	-2.70908	False	RUN LOCAL	81.0215	5976.37401008606
432.5	20220820 075138	-2.78347	False	RUN LOCAL	81.049	5976.840044975281
427.3	20220820 075138	-2.84387	False	RUN LOCAL	81.0739	5977.346872091293
421.9	20220820 075139	-2.90393	False	RUN LOCAL	81.0996	5977.888562917709
416.3	20220820 075139	-2.95726	False	RUN LOCAL	81.1274	5978.39618396759
411.3	20220820 075140	-2.95726	False	RUN LOCAL	81.1528	5978.938210964203
405.2	20220820 075140	-3.03284	False	RUN LOCAL	81.1822	5979.490203857422
399.4	20220820 075141	-3.0591	False	RUN LOCAL	81.2101	5980.053430080414
394.1	20220820 075141	-3.0776	False	RUN LOCAL	81.2395	5980.621546983719
388.5	20220820 075142	-3.08243	False	RUN LOCAL	False	5981.158318042755
382.2	20220820 075142	-3.09823	False	RUN LOCAL	81.2975	5981.717498779297
376.3	20220820 075143	-3.10209	False	RUN LOCAL	81.3271	5982.272998809814
371.2	20220820 075143	-3.11833	False	RUN LOCAL	81.3558	5982.741573810577
365.5	20220820 075144	-3.12476	False	RUN LOCAL	81.3803	5983.389895915985
359.6	20220820 075145	-3.13736	False	RUN LOCAL	81.4155	5983.810174942017
354.6	20220820 075145	-3.14467	False	RUN LOCAL	81.4378	5984.349926948547
349.6	20220820 075146	-3.1525	False	RUN LOCAL	81.4653	5984.8507759571075
344.2	20220820 075146	-3.16081	False	RUN LOCAL	81.4927	5985.378093004227
339.1	20220820 075147	-3.16235	False	RUN LOCAL	81.5203	5985.8073987960815
334.7	20220820 075147	-3.16235	False	RUN LOCAL	81.543	5986.282995939255
329.7	20220820 075147	-3.176	False	RUN LOCAL	81.5683	5986.73431801796
325.1	20220820 075148	-3.17988	False	RUN LOCAL	False	5987.2792019844055
318.8	20220820 075148	-3.18945	False	RUN LOCAL	81.6225	5987.737647771835
313.7	20220820 075149	-3.20636	False	RUN LOCAL	81.648	5988.319396018982
308.7	20220820 075150	-3.20636	False	RUN LOCAL	81.679	5988.797700881958
303.3	20220820 075150	-3.21972	False	RUN LOCAL	81.7055	5989.259806871414
298.5	20220820 075150	-3.22716	False	RUN LOCAL	81.7296	5989.780507802963
293.1	20220820 075151	-3.22716	False	RUN LOCAL	81.7579	5990.337340831757
287.1	20220820 075152	-3.2425	False	RUN LOCAL	81.7886	5990.866888999939
281.2	20220820 075152	-3.2425	False	RUN LOCAL	81.8186	5991.514689922333
274.7	20220820 075153	-3.2425	False	RUN LOCAL	81.8532	5992.092464923859
268.5	20220820 075153	-3.26702	False	RUN LOCAL	81.886	5992.603121995926
263.8	20220820 075154	-3.27659	False	RUN LOCAL	81.9136	5993.134519100189
258.3	20220820 075154	-3.27659	False	RUN LOCAL	False	5993.631688833237
253.1	20220820 075155	-3.29285	False	RUN LOCAL	81.971	5994.157734870911
247.7	20220820 075155	-3.29285	False	RUN LOCAL	82.0	5994.70015001297
241.4	20220820 075156	-3.30996	False	RUN LOCAL	82.0312	5995.312940120697
236.1	20220820 075157	-3.30996	False	RUN LOCAL	82.064	5995.811877965927
230.7	20220820 075157	-3.30996	False	RUN LOCAL	82.0921	5996.354253053665
224.4	20220820 075158	-3.34827	False	RUN LOCAL	82.1242	5996.932600021362
218.9	20220820 075158	-3.35629	False	RUN LOCAL	82.1562	5997.439171075821
213.8	20220820 075159	-3.36558	False	RUN LOCAL	82.1845	5997.929125070572
208.6	20220820 075159	-3.38024	False	RUN LOCAL	82.2139	5998.451710939407
203.3	20220820 075200	-3.38024	False	RUN LOCAL	82.2439	5998.934710025787
198.1	20220820 075200	-3.39638	False	RUN LOCAL	82.2707	5999.503046989441
192.2	20220820 075201	-3.39638	False	RUN LOCAL	82.3044	6000.081269025803
186.3	20220820 075201	-3.41912	False	RUN LOCAL	82.3372	6000.594978094101
181.0	20220820 075202	-3.42881	False	RUN LOCAL	82.366	6001.088923931122
175.6	20220820 075202	-3.43556	False	RUN LOCAL	82.3959	6001.646497011185
170.2	20220820 075203	-3.44482	False	RUN LOCAL	82.4272	6002.097545862198
165.5	20220820 075203	-3.45611	False	RUN LOCAL	82.4535	6002.573940038681
160.3	20220820 075204	-3.46808	False	RUN LOCAL	82.4823	6003.146897792816
154.3	20220820 075204	-3.47545	False	RUN LOCAL	82.5159	6003.720781087875
147.9	20220820 075205	-3.48878	False	RUN LOCAL	82.5493	6004.25715303421
143.0	20220820 075205	-3.48878	False	RUN LOCAL	82.5828	6004.749253988266
138.3	20220820 075206	-3.5099	False	RUN LOCAL	82.6106	6005.237510919571
133.0	20220820 075206	-3.52209	False	RUN LOCAL	82.64	6005.720128059387
128.1	20220820 075207	-3.5306	False	RUN LOCAL	82.6693	6006.231570005417
122.4	20220820 075207	-3.54122	False	RUN LOCAL	82.7003	6006.7592141628265
116.7	20220820 075208	-3.55713	False	RUN LOCAL	82.7314	6007.364095926285
110.5	20220820 075209	-3.55713	False	RUN LOCAL	82.7683	6007.957754135132
104.8	20220820 075209	-3.57859	False	RUN LOCAL	82.8039	6008.466090917587
99.6	20220820 075210	-3.59503	False	RUN LOCAL	False	6008.993717908859
93.9	20220820 075210	-3.60168	False	RUN LOCAL	82.8669	6009.526365995407
88.3	20220820 075211	-3.6147	False	RUN LOCAL	82.8987	6010.048163175583
82.8	20220820 075211	-3.6147	False	RUN LOCAL	82.9304	6010.586297988892
77.6	20220820 075212	-3.63531	False	RUN LOCAL	82.9655	6011.108692884445
72.7	20220820 075212	-3.64964	False	RUN LOCAL	82.9961	6011.619606018066
66.8	20220820 075213	-3.66449	False	RUN LOCAL	83.0285	6012.116683006287
61.6	20220820 075213	-3.67974	False	RUN LOCAL	83.0608	6012.737487077713
54.4	20220820 075214	-3.67974	False	RUN LOCAL	83.0995	6013.396826982498
48.7	20220820 075215	-3.73618	False	RUN LOCAL	83.1419	6013.9917459487915
42.6	20220820 075215	-3.75963	False	RUN LOCAL	83.1801	6014.625383853912
36.2	20220820 075216	-3.75963	False	RUN LOCAL	83.2221	6015.03563117981
31.9	20220820 075216	-3.81629	False	RUN LOCAL	83.2483	6015.504072904587
26.9	20220820 075217	-3.81629	False	RUN LOCAL	83.28	6016.015408992767
22.2	20220820 075217	-3.90321	False	RUN LOCAL	83.3143	6016.499206781387
17.3	20220820 075218	-3.90321	False	RUN LOCAL	83.3517	6017.012605905533
12.9	20220820 075218	-3.90321	False	RUN LOCAL	83.3893	6017.498574018478
8.6	20220820 075219	-3.90321	False	RUN LOCAL	83.4308	6017.990978002548
6.0	20220820 075219	-4.14594	False	RUN LOCAL	83.4613	6018.48119187355
4.6	20220820 075220	-2.62603	False	RUN LOCAL	83.4838	6019.0029838085175
3.7	20220820 075220	-1.97386	False	RUN LOCAL	83.5008	6019.591815948486
3.0	20220820 075221	-1.56728	False	RUN LOCAL	False	6020.1954600811005
2.5	20220820 075222	-1.13868	False	RUN LOCAL	83.5284	6020.7975969314575
2.2	20220820 075222	-1.18385	False	RUN LOCAL	83.5399	6021.326967954636
1.8	20220820 075223	-1.21803	False	RUN LOCAL	83.5506	6021.873072862625
1.5	20220820 075223	-1.21803	False	RUN LOCAL	83.5617	6022.348093032837
1.4	20220820 075224	-1.22903	False	RUN LOCAL	83.5716	6022.943129062653
1.1	20220820 075224	-1.18733	False	RUN LOCAL	83.5831	6023.481214046478
1.0	20220820 075225	-1.1937	False	RUN LOCAL	83.5938	6023.971800088882
0.9	20220820 075225	-1.62188	False	RUN LOCAL	83.6032	6024.4443781375885
0.8	20220820 075226	-1.53053	False	RUN LOCAL	83.6122	6024.962983846664
0.9	20220820 075226	-1.45397	False	RUN LOCAL	83.6222	6025.520895957947
0.8	20220820 075227	-1.45397	False	RUN LOCAL	83.633	6025.968824148178
0.8	20220820 075227	-1.33804	False	RUN LOCAL	83.6418	6026.500079870224
0.8	20220820 075228	-1.29369	False	RUN LOCAL	83.6528	6027.058309793472
0.8	20220820 075228	-1.26053	False	RUN LOCAL	83.664	6027.498229026794
0.8	20220820 075229	-1.23361	False	RUN LOCAL	83.6725	6027.993981838226
0.7	20220820 075229	-1.21605	False	RUN LOCAL	83.6829	6028.58896112442
0.8	20220820 075230	-1.20816	False	RUN LOCAL	83.6952	6029.13774895668
0.8	20220820 075230	-1.20816	False	RUN LOCAL	83.7066	6029.618026971817
0.6	20220820 075231	-1.21359	False	RUN LOCAL	83.7163	6030.235716819763
0.6	20220820 075231	-1.209	False	RUN LOCAL	83.7288	6030.6669380664825
0.5	20220820 075232	-1.1998	False	RUN LOCAL	83.7365	6031.117385864258
0.4	20220820 075232	-1.16005	False	RUN LOCAL	83.7428	6031.64838886261
0.4	20220820 075233	-0.56702	False	RUN LOCAL	False	6032.171946048737
0.4	20220820 075234	0.16217	False	RUN LOCAL	83.7476	6032.812683105469
0.5	20220820 075234	0.17665	False	RUN LOCAL	83.7457	6033.300868034363
0.4	20220820 075235	0.22298	False	RUN LOCAL	83.744	6033.94509601593
0.6	20220820 075235	0.23167	False	RUN LOCAL	83.7415	6034.486968994141
0.5	20220820 075236	0.26526	False	RUN LOCAL	83.7391	6034.994843959808
0.5	20220820 075236	-0.18187	False	RUN LOCAL	83.7366	6035.595440864563
0.5	20220820 075237	-0.12223	False	RUN LOCAL	83.735	6036.250457048416
0.5	20220820 075238	-0.07545	False	RUN LOCAL	False	6036.99360203743
0.6	20220820 075238	-0.00468	False	RUN LOCAL	83.732	6037.587602853775
0.5	20220820 075239	0.02041	False	RUN LOCAL	83.731	6038.238214969635
0.4	20220820 075240	0.04609	False	RUN LOCAL	83.7296	6038.817326068878
0.4	20220820 075240	0.08922	False	RUN LOCAL	83.7283	6039.332459926605
0.5	20220820 075241	0.10431	False	RUN LOCAL	False	6039.829920053482
0.5	20220820 075241	0.11744	False	RUN LOCAL	83.726	6040.4191999435425
0.5	20220820 075242	0.12761	False	RUN LOCAL	83.7247	6041.082216024399
0.4	20220820 075242	0.13048	False	RUN LOCAL	83.7235	6041.643726110458
0.6	20220820 075243	0.13503	False	RUN LOCAL	83.7223	6042.321182012558
0.5	20220820 075244	0.13111	False	RUN LOCAL	83.7211	6042.833231210709
0.4	20220820 075244	0.13111	False	RUN LOCAL	83.7199	6043.546216011047
0.5	20220820 075245	0.12854	False	RUN LOCAL	83.7184	6044.067160129547
0.5	20220820 075245	0.12502	False	RUN LOCAL	83.7174	6044.660815000534
0.4	20220820 075246	0.12591	False	RUN LOCAL	83.7161	6045.259427070618
0.5	20220820 075246	0.12794	False	RUN LOCAL	83.7147	6045.771245956421
0.5	20220820 075247	0.12889	False	RUN LOCAL	83.7136	6046.417424917221
0.5	20220820 075248	0.12703	False	RUN LOCAL	83.7123	6046.916820049286
0.5	20220820 075248	0.12419	False	RUN LOCAL	83.7113	6047.565858125687
0.5	20220820 075249	0.12117	False	RUN LOCAL	83.7101	6048.193199872971
0.5	20220820 075249	0.12104	False	RUN LOCAL	83.709	6048.657933950424
0.5	20220820 075250	0.11966	False	RUN LOCAL	83.7081	6049.281853914261
0.5	20220820 075250	0.12078	False	RUN LOCAL	83.7068	6049.774906158447
0.5	20220820 075251	0.12206	False	RUN LOCAL	False	6050.40439915657
0.5	20220820 075252	0.12227	False	RUN LOCAL	83.7044	6050.931109905243
0.5	20220820 075252	0.12317	False	RUN LOCAL	83.7033	6051.497606992722
0.5	20220820 075253	0.12005	False	RUN LOCAL	83.7023	6052.043140888214
0.5	20220820 075253	0.11973	False	RUN LOCAL	83.7012	6052.681437969208
0.6	20220820 075254	0.11973	False	RUN LOCAL	83.7	6053.3127291202545
0.6	20220820 075255	0.11029	False	RUN LOCAL	83.6991	6053.825840950012
0.5	20220820 075255	0.10653	False	RUN LOCAL	83.6985	6054.465939998627
0.5	20220820 075256	0.10317	False	RUN LOCAL	83.6975	6055.061701774597
0.6	20220820 075256	0.10119	False	RUN LOCAL	83.6966	6055.674120903015
0.6	20220820 075257	0.10119	False	RUN LOCAL	83.6957	6056.366641998291
0.5	20220820 075258	0.09666	False	RUN LOCAL	83.6947	6056.960134983063
0.6	20220820 075258	0.09745	False	RUN LOCAL	83.6936	6057.584983110428
0.4	20220820 075259	0.0954	False	RUN LOCAL	83.6927	6058.256565093994
0.5	20220820 075300	0.0954	False	RUN LOCAL	83.6915	6058.90681385994
0.5	20220820 075300	0.09814	False	RUN LOCAL	83.6904	6059.5156400203705
0.5	20220820 075301	0.09958	False	RUN LOCAL	83.6893	6060.144765853882
0.5	20220820 075301	0.10053	False	RUN LOCAL	83.6883	6060.707672119141
0.5	20220820 075302	0.09943	False	RUN LOCAL	83.6873	6061.298131942749
0.6	20220820 075303	0.09923	False	RUN LOCAL	83.6862	6061.94605588913
0.5	20220820 075303	0.09792	False	RUN LOCAL	83.6853	6062.554266214371
0.5	20220820 075304	0.10098	False	RUN LOCAL	83.6842	6063.193019866943
0.5	20220820 075304	0.10104	False	RUN LOCAL	83.6832	6063.672876119614
0.5	20220820 075305	0.10036	False	RUN LOCAL	83.6823	6064.3413009643555
0.5	20220820 075306	0.09987	False	RUN LOCAL	83.6812	6064.876883029938
0.5	20220820 075306	0.09938	False	RUN LOCAL	83.6803	6065.506215810776
0.6	20220820 075307	0.11364	False	RUN LOCAL	83.6784	6066.14076590538
0.6	20220820 075308	0.11108	False	RUN LOCAL	83.6775	6066.8638048172
0.5	20220820 075308	0.10679	False	RUN LOCAL	83.6763	6067.506393194199
0.5	20220820 075309	0.10689	False	RUN LOCAL	83.6753	6068.114805936813
0.5	20220820 075309	0.10412	False	RUN LOCAL	83.6744	6068.692265033722
0.5	20220820 075310	0.10338	False	RUN LOCAL	83.6734	6069.2967529296875
0.5	20220820 075310	0.10443	False	RUN LOCAL	83.6722	6069.745002985001
0.4	20220820 075311	0.10948	False	RUN LOCAL	False	6070.362192869186
