P_act	clock	flow	inj	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.2	20220818 152818	0.0	False	20.559	15	15	STOP REMOTE	89.5665	60.67876100540161	538.0	460.0
0.2	20220818 152819	0.0	False	21.105	15	15	STOP REMOTE	89.5665	61.37558913230896	538.0	460.0
0.2	20220818 152819	0.0	False	20.292	15	15	STOP REMOTE	89.5665	61.989105224609375	538.0	460.0
0.2	20220818 152820	0.0	False	20.791	15	15	STOP REMOTE	89.5665	62.50388813018799	538.0	460.0
0.1	20220818 152820	0.0	False	20.791	15	15	STOP REMOTE	89.5665	62.56318521499634	538.0	460.0
0.1	20220818 152820	0.0	False	19.88	15	15	STOP REMOTE	89.5665	63.14924693107605	538.0	460.0
0.1	20220818 152821	0.0	False	21.59	15	15	STOP REMOTE	89.5665	63.85472011566162	538.0	460.0
0.2	20220818 152822	0.0	False	21.59	15	15	STOP REMOTE	89.5665	64.40413689613342	538.0	460.0
0.2	20220818 152822	0.0	False	23.904	15	15	STOP REMOTE	89.5665	64.50603008270264	538.0	460.0
0.2	20220818 152822	0.0	False	21.644	15	15	STOP REMOTE	89.5665	65.15156722068787	538.0	460.0
0.1	20220818 152823	0.0	False	21.644	15	15	STOP REMOTE	89.5665	65.2727620601654	538.0	460.0
0.1	20220818 152823	0.0	False	19.915	15	15	STOP REMOTE	89.5665	65.75110292434692	538.0	460.0
0.2	20220818 152823	0.0	False	19.915	15	15	STOP REMOTE	89.5665	66.0628011226654	538.0	460.0
0.2	20220818 152824	0.0	False	22.502	15	15	STOP REMOTE	89.5665	66.23058915138245	538.0	460.0
0.1	20220818 152824	0.0	False	22.502	15	15	STOP REMOTE	89.5665	66.836754322052	538.0	460.0
0.1	20220818 152824	0.0	False	22.553	15	15	STOP REMOTE	89.5665	66.85514497756958	538.0	460.0
0.2	20220818 152825	0.0	False	22.553	15	15	STOP REMOTE	89.5665	67.40229105949402	538.0	460.0
0.2	20220818 152825	0.0	False	22.008	15	15	STOP REMOTE	89.5665	67.41879415512085	538.0	460.0
0.1	20220818 152825	0.0	False	22.008	15	15	STOP REMOTE	89.5665	67.90478110313416	538.0	460.0
0.1	20220818 152825	0.0	False	21.609	15	15	STOP REMOTE	89.5665	67.92200493812561	538.0	460.0
0.2	20220818 152826	0.0	False	21.609	15	15	STOP REMOTE	89.5665	68.32374811172485	538.0	460.0
0.2	20220818 152826	0.0	False	20.712	15	15	STOP REMOTE	89.5665	68.37607908248901	538.0	460.0
0.1	20220818 152826	0.0	False	20.712	15	15	STOP REMOTE	89.5665	68.72590517997742	538.0	460.0
0.1	20220818 152826	0.0	False	21.154	15	15	STOP REMOTE	89.5665	68.83158826828003	538.0	460.0
0.1	20220818 152827	0.0	False	21.367	15	15	STOP REMOTE	89.5665	69.47419714927673	538.0	460.0
0.1	20220818 152827	0.0	False	20.455	15	15	STOP REMOTE	89.5665	70.03040528297424	538.0	460.0
0.2	20220818 152828	0.0	False	20.455	15	15	STOP REMOTE	89.5665	70.19014120101929	538.0	460.0
0.2	20220818 152828	0.0	False	21.429	15	15	STOP REMOTE	89.5665	70.66622519493103	538.0	460.0
0.2	20220818 152829	0.0	False	20.779	15	15	STOP REMOTE	89.5665	71.30568599700928	538.0	460.0
0.2	20220818 152829	0.0	False	20.149	15	15	STOP REMOTE	89.5665	71.86935496330261	538.0	460.0
0.2	20220818 152830	0.0	False	20.948	15	15	STOP REMOTE	89.5665	72.50173211097717	538.0	460.0
0.2	20220818 152830	0.0	False	22.074	15	15	STOP REMOTE	89.5665	73.1260359287262	538.0	460.0
0.2	20220818 152831	0.0	False	19.783	15	15	STOP REMOTE	89.5665	73.80300116539001	538.0	460.0
0.2	20220818 152832	0.0	False	19.252	15	15	STOP REMOTE	89.5665	74.47264528274536	538.0	460.0
0.2	20220818 152832	0.0	False	20.092	15	15	STOP REMOTE	89.5665	75.0688419342041	538.0	460.0
0.2	20220818 152833	0.0	False	22.341	15	15	STOP REMOTE	89.5665	75.62995719909668	538.0	460.0
0.2	20220818 152834	0.0	False	17.489	15	15	STOP REMOTE	89.5665	76.1861641407013	538.0	460.0
0.2	20220818 152834	0.0	False	22.657	15	15	STOP REMOTE	89.5665	76.80229926109314	538.0	460.0
0.2	20220818 152835	0.0	False	22.51	15	15	STOP REMOTE	89.5665	77.5224199295044	538.0	460.0
0.3	20220818 152835	0.0	False	22.51	15	15	STOP REMOTE	89.5665	77.93877506256104	538.0	460.0
0.3	20220818 152835	0.0	False	22.689	15	15	STOP REMOTE	89.5665	78.01776313781738	538.0	460.0
0.3	20220818 152836	0.0	False	20.904	15	15	STOP REMOTE	89.5665	78.55416512489319	538.0	460.0
0.2	20220818 152836	0.0	False	20.904	15	15	STOP REMOTE	89.5665	78.57239413261414	538.0	460.0
0.2	20220818 152836	0.0	False	22.423	15	15	STOP REMOTE	89.5665	79.00137400627136	538.0	460.0
0.2	20220818 152837	0.0	False	21.856	15	15	STOP REMOTE	89.5665	79.6001992225647	538.0	460.0
