P_act	clock	flow	inj	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.1	20220817 142956	0.0	False	27.734	15	15	STOP REMOTE	97.8531	53.836913108825684	538.0	460.0
0.1	20220817 142956	0.0	False	26.659	15	15	STOP REMOTE	97.8531	54.20633888244629	538.0	460.0
-0.1	20220817 142956	0.0	False	26.659	15	15	STOP REMOTE	97.8531	54.51254200935364	538.0	460.0
-0.1	20220817 142956	0.0	False	27.087	15	15	STOP REMOTE	97.8531	54.60196399688721	538.0	460.0
-0.0	20220817 142957	0.0	False	27.087	15	15	STOP REMOTE	97.8531	54.915096044540405	538.0	460.0
-0.0	20220817 142957	0.0	False	27.455	15	15	STOP REMOTE	97.8531	55.00399613380432	538.0	460.0
-0.0	20220817 142957	0.0	False	26.385	15	15	STOP REMOTE	97.8531	55.45402908325195	538.0	460.0
0.0	20220817 142958	0.0	False	24.919	15	15	STOP REMOTE	97.8531	55.96534013748169	538.0	460.0
0.0	20220817 142958	0.0	False	27.578	15	15	STOP REMOTE	97.8531	56.43987011909485	538.0	460.0
0.0	20220817 142959	0.0	False	25.62	15	15	STOP REMOTE	97.8531	56.907366037368774	538.0	460.0
-0.0	20220817 142959	0.0	False	27.295	15	15	STOP REMOTE	97.8531	57.294098138809204	538.0	460.0
0.0	20220817 142959	0.0	False	27.531	15	15	STOP REMOTE	97.8531	57.654080867767334	538.0	460.0
0.0	20220817 143000	0.0	False	27.078	15	15	STOP REMOTE	97.8531	58.05683898925781	538.0	460.0
0.1	20220817 143000	0.0	False	27.078	15	15	STOP REMOTE	97.8531	58.160359144210815	538.0	460.0
0.1	20220817 143000	0.0	False	27.566	15	15	STOP REMOTE	97.8531	58.467007875442505	538.0	460.0
-0.0	20220817 143000	0.0	False	27.566	15	15	STOP REMOTE	97.8531	58.547821044921875	538.0	460.0
-0.0	20220817 143001	0.0	False	28.223	15	15	STOP REMOTE	97.8531	58.846242904663086	538.0	460.0
0.0	20220817 143001	0.0	False	26.711	15	15	STOP REMOTE	97.8531	59.26469016075134	538.0	460.0
0.0	20220817 143001	0.0	False	27.881	15	15	STOP REMOTE	97.8531	59.70461988449097	538.0	460.0
0.0	20220817 143002	0.0	False	28.884	15	15	STOP REMOTE	97.8531	60.11688995361328	538.0	460.0
0.0	20220817 143002	0.0	False	27.322	15	15	STOP REMOTE	97.8531	60.57551908493042	538.0	460.0
0.1	20220817 143003	0.0	False	27.322	15	15	STOP REMOTE	97.8531	60.828176975250244	538.0	460.0
0.1	20220817 143003	0.0	False	27.241	15	15	STOP REMOTE	97.8531	60.966440200805664	538.0	460.0
0.1	20220817 143003	0.0	False	23.255	15	15	STOP REMOTE	97.8531	61.352681159973145	538.0	460.0
0.0	20220817 143003	0.0	False	23.255	15	15	STOP REMOTE	97.8531	61.5204131603241	538.0	460.0
0.0	20220817 143004	0.0	False	26.891	15	15	STOP REMOTE	97.8531	61.74788188934326	538.0	460.0
0.0	20220817 143004	0.0	False	23.2	15	15	STOP REMOTE	97.8531	62.20050811767578	538.0	460.0
0.1	20220817 143004	0.0	False	23.2	15	15	STOP REMOTE	97.8531	62.28876519203186	538.0	460.0
0.1	20220817 143004	0.0	False	27.034	15	15	STOP REMOTE	97.8531	62.57491493225098	538.0	460.0
0.0	20220817 143004	0.0	False	27.034	15	15	STOP REMOTE	97.8531	62.62259817123413	538.0	460.0
0.0	20220817 143005	0.0	False	25.312	15	15	STOP REMOTE	97.8531	63.07636284828186	538.0	460.0
0.0	20220817 143005	0.0	False	28.079	15	15	STOP REMOTE	97.8531	63.54867196083069	538.0	460.0
0.0	20220817 143006	0.0	False	28.238	15	15	STOP REMOTE	97.8531	63.968076944351196	538.0	460.0
0.1	20220817 143006	0.0	False	28.238	15	15	STOP REMOTE	97.8531	64.14729905128479	538.0	460.0
0.1	20220817 143006	0.0	False	28.185	15	15	STOP REMOTE	97.8531	64.40519213676453	538.0	460.0
0.1	20220817 143007	0.0	False	29.122	15	15	STOP REMOTE	97.8531	64.89561700820923	538.0	460.0
0.0	20220817 143007	0.0	False	29.122	15	15	STOP REMOTE	97.8531	65.26774215698242	538.0	460.0
0.0	20220817 143007	0.0	False	26.671	15	15	STOP REMOTE	97.8531	65.29465103149414	538.0	460.0
0.1	20220817 143007	0.0	False	26.671	15	15	STOP REMOTE	97.8531	65.63790202140808	538.0	460.0
0.1	20220817 143007	0.0	False	27.303	15	15	STOP REMOTE	97.8531	65.66602301597595	538.0	460.0
0.0	20220817 143008	0.0	False	27.303	15	15	STOP REMOTE	97.8531	65.95835995674133	538.0	460.0
0.0	20220817 143008	0.0	False	29.272	15	15	STOP REMOTE	97.8531	66.06262803077698	538.0	460.0
0.1	20220817 143008	0.0	False	29.272	15	15	STOP REMOTE	97.8531	66.35118985176086	538.0	460.0
0.1	20220817 143008	0.0	False	26.96	15	15	STOP REMOTE	97.8531	66.4945900440216	538.0	460.0
0.0	20220817 143009	0.0	False	26.96	15	15	STOP REMOTE	97.8531	66.78819298744202	538.0	460.0
0.0	20220817 143009	0.0	False	28.668	15	15	STOP REMOTE	97.8531	66.89597511291504	538.0	460.0
0.1	20220817 143009	0.0	False	28.668	15	15	STOP REMOTE	97.8531	67.145516872406	538.0	460.0
0.1	20220817 143009	0.0	False	26.6	15	15	STOP REMOTE	97.8531	67.3210768699646	538.0	460.0
0.0	20220817 143009	0.0	False	26.6	15	15	STOP REMOTE	97.8531	67.53925895690918	538.0	460.0
0.0	20220817 143010	0.0	False	27.56	15	15	STOP REMOTE	97.8531	67.745197057724	538.0	460.0
0.0	20220817 143010	0.0	False	26.182	15	15	STOP REMOTE	97.8531	68.25451517105103	538.0	460.0
0.1	20220817 143010	0.0	False	26.182	15	15	STOP REMOTE	97.8531	68.38081288337708	538.0	460.0
0.1	20220817 143010	0.0	False	26.985	15	15	STOP REMOTE	97.8531	68.65186500549316	538.0	460.0
0.0	20220817 143011	0.0	False	26.985	15	15	STOP REMOTE	97.8531	68.75422811508179	538.0	460.0
